"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"827","211","211-827",17.9940283886807,"13652.880000020861",0,1,0,"bridge",13652.8800000209,1,1,"Belgium","Sovereign",0,0.0476,1,"Straits Settlements","Colony of",1,0.0366666666666667,13652.8800000209,NA
"827","590","590-827",17.1201621647768,"437",1,0,0,"1",437,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Straits Settlements","Colony of",1,0.0366666666666667,437,NA
"827","750","750-827",23.0744701936859,"2853208.4546891903|893152",1,0,0,"1",2853208.45468919,1,1,"India","Colony of",1,0.0477966101694915,1,"Straits Settlements","Colony of",1,0.0366666666666667,2853208.45468919,893152
"827","902","827-902",23.5173260900003,"36327",1,0,0,"1",36327,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"Straits Settlements","Colony of",1,0.0366666666666667,36327,NA
"840","211","211-840",19.6262854949723,"11501.280000017574",0,1,0,"bridge",11501.2800000176,1,1,"Belgium","Sovereign",0,0.0476,1,"Philippines","Colony of",1,0.04,11501.2800000176,NA
"840","220","220-840",20.3833471787353,"67471.02714716621",0,1,0,"bridge",67471.0271471662,1,1,"France","Sovereign",3,0.54536231884058,1,"Philippines","Colony of",1,0.04,67471.0271471662,NA
"840","255","255-840",18.5058290726445,"7324.62560210431",0,1,0,"bridge",7324.62560210431,1,1,"Germany (Zollverein)","Sovereign",0,0.258627450980392,1,"Philippines","Colony of",1,0.04,7324.62560210431,NA
"840","710","710-840",22.5805598378131,"71196.90208326213",1,0,0,"1",71196.9020832621,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Philippines","Colony of",1,0.04,71196.9020832621,NA
"840","750","750-840",13.041369013507,"20.637430307064992",1,0,0,"1",20.637430307065,1,1,"India","Colony of",1,0.0477966101694915,1,"Philippines","Colony of",1,0.04,20.637430307065,NA
"840","901","840-901",21.0568570732093,"11703",1,0,0,"1",11703,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Philippines","Colony of",1,0.04,11703,NA
"850","1063","1063-850",16.108241839645,"48",0,1,0,"bridge",48,NA,NA,"Leeward Is.","Colony of",2,0.0158333333333333,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,48,NA
"850","2","2-850",20.3252103472398,"617643.8227294107",0,1,0,"bridge",617643.822729411,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,617643.822729411,NA
"850","200","200-850",20.8007801161826,"1823155",0.9,0.1,0.36,"1",1823155,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,1823155,NA
"850","210","210-850",22.7243163785115,"3260605.5697876206",0,1,0,"bridge",3260605.56978762,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,3260605.56978762,NA
"850","211","211-850",16.1396043000369,"3716.4000000056785",0,1,0,"bridge",3716.40000000568,1,1,"Belgium","Sovereign",0,0.0476,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,3716.40000000568,NA
"850","220","220-850",18.4120314265449,"99222.09874583267",0,1,0,"bridge",99222.0987458327,1,1,"France","Sovereign",3,0.54536231884058,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,99222.0987458327,NA
"850","255","255-850",20.0777133743876,"372450.65529677214",0,1,0,"bridge",372450.655296772,1,1,"Germany (Zollverein)","Sovereign",0,0.258627450980392,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,372450.655296772,NA
"850","561","561-850",17.78288640466,"1660",0.9,0.1,0.36,"1",1660,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,1660,NA
"850","710","710-850",20.2878497508485,"75922.83124992409",1,0,0,"1",75922.8312499241,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,75922.8312499241,NA
"850","750","750-850",18.6417199187959,"58949.32179412499",1,0,0,"1",58949.321794125,1,1,"India","Colony of",1,0.0477966101694915,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,58949.321794125,NA
"850","827","827-850",24.502657652847,"3262526",1,0,0,"1",3262526,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,3262526,NA
"850","901","850-901",19.4199607014609,"24045",1,0,0,"1",24045,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,24045,NA
"850","902","850-902",20.4731436444939,"3009",1,0,0,"1",3009,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,3009,NA
"850","903","850-903",19.9865864720267,"17858",1,0,0,"1",17858,1,1,"South Australia","Colony of",1,0.056875,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,17858,NA
"850","904","850-904",17.3425782220842,"3847",1,0,0,"1",3847,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Indonesia (Dutch East Indies)","Colony of",1,0.048,3847,NA
"90","155","155-90",24.5052460817588,"3538.9027798205616",1,0,0,"2",3538.90277982056,1,1,"Chile","Sovereign",2,0.115,1,"Guatemala","Sovereign",2,0.192,3538.90277982056,NA
"90","211","211-90",19.0888037231701,"78.24000000011955",0,1,0,"bridge",78.2400000001196,1,1,"Belgium","Sovereign",0,0.0476,1,"Guatemala","Sovereign",2,0.192,78.2400000001196,NA
"90","220","220-90",22.4565409776478,"6246",0.4,0.6,0.96,"bridge",6246,1,1,"France","Sovereign",3,0.54536231884058,1,"Guatemala","Sovereign",2,0.192,6246,NA
"90","230","230-90",20.8415891257323,"255.65314582655623",1,0,0,"2",255.653145826556,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Guatemala","Sovereign",2,0.192,255.653145826556,NA
"90","70","70-90",23.7852480256348,"495",1,0,0,"2",495,1,1,"Mexico","Sovereign",2,0.1452,1,"Guatemala","Sovereign",2,0.192,495,NA
"901","200","200-901",21.8014068076981,"8154536|7309691",0.9,0.1,0.36,"1",8154536,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"New South Wales","Colony of",1,0.0378947368421053,8154536,7309691
"901","561","561-901",12.578981170551,"15",0.9,0.1,0.36,"1",15,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"New South Wales","Colony of",1,0.0378947368421053,15,NA
"902","200","200-902",21.750013180499,"189196|333388",0.9,0.1,0.36,"1",333388,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Western Australia","Colony of",1,0.0458333333333333,189196,333388
"902","780","780-902",21.4033703975109,"2545",1,0,0,"1",2545,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Western Australia","Colony of",1,0.0458333333333333,2545,NA
"902","901","901-902",20.8934636585028,"5980|50",1,0,0,"1",5980,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Western Australia","Colony of",1,0.0458333333333333,5980,50
"902","903","902-903",24.9156676966056,"140685|106402",1,0,0,"1",140685,1,1,"South Australia","Colony of",1,0.056875,1,"Western Australia","Colony of",1,0.0458333333333333,140685,106402
"902","904","902-904",23.4181839700153,"95382|22058",1,0,0,"1",95382,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Western Australia","Colony of",1,0.0458333333333333,95382,22058
"903","200","200-903",22.0830852642373,"3058469|3000086",0.9,0.1,0.36,"1",3058469,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"South Australia","Colony of",1,0.056875,3058469,3000086
"903","561","561-903",22.6227410959536,"1445|175520",0.9,0.1,0.36,"1",175520,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"South Australia","Colony of",1,0.056875,1445,175520
"903","901","901-903",23.3561985419382,"163767|853583",1,0,0,"1",853583,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"South Australia","Colony of",1,0.056875,163767,853583
"903","904","903-904",23.3402797987604,"703893|586435",1,0,0,"1",703893,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"South Australia","Colony of",1,0.056875,703893,586435
"904","200","200-904",22.0289722537589,"7146892|7763065",0.9,0.1,0.36,"1",7763065,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Victoria","Colony of",1,0.0433333333333333,7146892,7763065
"904","561","561-904",17.6966241546205,"1748",0.9,0.1,0.36,"1",1748,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Victoria","Colony of",1,0.0433333333333333,1748,NA
"904","901","901-904",23.5335907389952,"913611|3089255",1,0,0,"1",3089255,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Victoria","Colony of",1,0.0433333333333333,913611,3089255
"905","200","200-905",21.6599033678441,"2013045|1290579",0.9,0.1,0.36,"1",2013045,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Queensland","Colony of",1,0.03,2013045,1290579
"905","590","590-905",23.4315858246079,"195740",1,0,0,"1",195740,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Queensland","Colony of",1,0.03,195740,NA
"905","710","710-905",20.9492630313474,"68792",1,0,0,"1",68792,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Queensland","Colony of",1,0.03,68792,NA
"905","750","750-905",19.9067307101312,"97675",1,0,0,"1",97675,1,1,"India","Colony of",1,0.0477966101694915,1,"Queensland","Colony of",1,0.03,97675,NA
"905","780","780-905",20.4489513609958,"8042",1,0,0,"1",8042,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Queensland","Colony of",1,0.03,8042,NA
"905","901","901-905",24.5946845750489,"1806374|1823296",1,0,0,"1",1823296,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Queensland","Colony of",1,0.03,1806374,1823296
"905","903","903-905",23.3590609826194,"243443|3355",1,0,0,"1",243443,1,1,"South Australia","Colony of",1,0.056875,1,"Queensland","Colony of",1,0.03,243443,3355
"905","904","904-905",19.6812812706087,"18652|6285",1,0,0,"1",18652,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Queensland","Colony of",1,0.03,18652,6285
"905","906","905-906",21.7554258677768,"14796",1,0,0,"1",14796,1,1,"Tasmania","Colony of",1,0.036,1,"Queensland","Colony of",1,0.03,14796,NA
"905","920","905-920",21.1802914284095,"34376|1849",1,0,0,"1",34376,1,1,"New Zealand","Colony of",1,0.0276923076923077,1,"Queensland","Colony of",1,0.03,34376,1849
"906","200","200-906",21.4698977047118,"421924|396103",0.9,0.1,0.36,"1",421924,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Tasmania","Colony of",1,0.036,421924,396103
"906","590","590-906",22.9186532074441,"29704",1,0,0,"1",29704,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Tasmania","Colony of",1,0.036,29704,NA
"906","710","710-906",20.4362972781341,"10439",1,0,0,"1",10439,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Tasmania","Colony of",1,0.036,10439,NA
"906","750","750-906",19.3937705452065,"14822",1,0,0,"1",14822,1,1,"India","Colony of",1,0.0477966101694915,1,"Tasmania","Colony of",1,0.036,14822,NA
"906","780","780-906",19.9356973243873,"1220",1,0,0,"1",1220,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Tasmania","Colony of",1,0.036,1220,NA
"906","901","901-906",24.1349171045988,"85673|561870",1,0,0,"1",561870,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Tasmania","Colony of",1,0.036,85673,561870
"906","903","903-906",22.6813254781993,"1349|37164",1,0,0,"1",37164,1,1,"South Australia","Colony of",1,0.056875,1,"Tasmania","Colony of",1,0.036,1349,37164
"906","904","904-906",24.4745839896199,"570597|520529",1,0,0,"1",570597,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Tasmania","Colony of",1,0.036,570597,520529
"91","220","220-91",22.9512642679997,"79310",0.9,0.1,0.36,"3",79310,1,1,"France","Sovereign",3,0.54536231884058,1,"Honduras","Sovereign",3,0.68,79310,NA
"91","230","230-91",21.2114835978408,"2865.2640055687875",0.5,0.5,1,"bridge",2865.26400556879,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Honduras","Sovereign",3,0.68,2865.26400556879,NA
"92","230","230-92",24.5676774362401,"660.0044435041808",1,0,0,"2",660.004443504181,1,1,"Spain","Sovereign",2,0.163684210526316,1,"El Salvador","Sovereign",2,0,660.004443504181,NA
"920","20","20-920",17.7091972927782,"4075.5955575740063",0,1,0,"bridge",4075.59555757401,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"New Zealand","Colony of",1,0.0276923076923077,4075.59555757401,NA
"920","200","200-920",22.1098058418623,"4340375|4709393",0.9,0.1,0.36,"1",4709393,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"New Zealand","Colony of",1,0.0276923076923077,4340375,4709393
"920","750","750-920",20.0281648012719,"151637",1,0,0,"1",151637,1,1,"India","Colony of",1,0.0477966101694915,1,"New Zealand","Colony of",1,0.0276923076923077,151637,NA
"920","780","780-920",20.5703917014719,"12485",1,0,0,"1",12485,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"New Zealand","Colony of",1,0.0276923076923077,12485,NA
"920","901","901-920",22.8016414119763,"454853|552386",1,0,0,"1",552386,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"New Zealand","Colony of",1,0.0276923076923077,454853,552386
"920","903","903-920",21.9183570253411,"10939|71558",1,0,0,"1",71558,1,1,"South Australia","Colony of",1,0.056875,1,"New Zealand","Colony of",1,0.0276923076923077,10939,71558
"920","904","904-920",23.2652578757451,"748060|678772",1,0,0,"1",748060,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"New Zealand","Colony of",1,0.0276923076923077,748060,678772
"920","906","906-920",22.7235737575437,"53566|5052",1,0,0,"1",53566,1,1,"Tasmania","Colony of",1,0.036,1,"New Zealand","Colony of",1,0.0276923076923077,53566,5052
"93","230","230-93",24.5676774362401,"4.246352118133516",1,0,0,"2",4.24635211813352,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Nicaragua","Sovereign",2,0,4.24635211813352,NA
"930","901","901-930",25.4121173291494,"228280",1,0,0,"1",228280,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"New Caledonia","Colony of",1,0,228280,NA
"94","155","155-94",23.5714920309522,"882.4827180467715",0.9,0.1,0.36,"2",882.482718046772,1,1,"Chile","Sovereign",2,0.115,1,"Costa Rica","Sovereign",2,0.573333333333333,882.482718046772,NA
"94","220","220-94",22.8246956779603,"5726",0.5,0.5,1,"bridge",5726,1,1,"France","Sovereign",3,0.54536231884058,1,"Costa Rica","Sovereign",2,0.573333333333333,5726,NA
"94","230","230-94",20.580265579913,"124.88824890296252",0.9,0.1,0.36,"2",124.888248902963,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Costa Rica","Sovereign",2,0.573333333333333,124.888248902963,NA
"9462","561","561-9462",26.4481525199572,"42",1,0,0,"1",42,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Malden I.","Claimed by",1,0,42,NA
"950","200","200-950",20.6859792012079,"40650",0.9,0.1,0.36,"1",40650,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Fiji","Colony of",1,0.12,40650,NA
"950","901","901-950",25.0682192291246,"170658",1,0,0,"1",170658,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Fiji","Colony of",1,0.12,170658,NA
"950","904","904-950",23.0645992443862,"29394",1,0,0,"1",29394,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Fiji","Colony of",1,0.12,29394,NA
"960","220","220-960",22.986754376177,"150817.59009366564",1,0,0,"3",150817.590093666,1,1,"France","Sovereign",3,0.54536231884058,1,"French Polynesia","Protectorate of",3,0,150817.590093666,NA
"9820","200","200-9820",22.4644835020597,"937730",1,0,0,"1",937730,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Mariana Is.","Colony of",1,0,937730,NA
"9820","561","561-9820",16.6671705178234,"53",1,0,0,"1",53,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Mariana Is.","Colony of",1,0,53,NA
"restOfTheWorld","200","200-restOfTheWorld",22.3751661325173,"116088",1,0,0,"1",116088,1,1,"United Kingdom","Sovereign",1,0.138541666666667,NA,"Rest Of The World","",1,0,116088,NA
"restOfTheWorld","561","561-restOfTheWorld",23.9888716478013,"10853",1,0,0,"1",10853,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,NA,"Rest Of The World","",1,0,10853,NA
